dataDate,districtName,mandalName,villageName,pwRegCnt,pwTrkCnt,delCnt,anc1Cnt,anc2Cnt,anc3Cnt,anc4Cnt,chImzCnt,highRiskCnt,govtDelCnt,pvtDelCnt,kitsCnt
2023-12-01,Khammam,Chinthakani Mandal,Timminenipalem,0,0,2,2,1,3,7,10,1,1,0,1
2023-12-01,Khammam,Chinthakani Mandal,Thirlapuram,0,0,0,0,6,1,0,2,0,0,0,0
2023-12-01,Khammam,Chinthakani Mandal,Vandanam,2,0,2,1,3,1,0,4,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Akinapuram Thnda,0,0,2,1,0,0,0,0,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Arikayalapadu,0,0,0,0,0,2,1,3,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,B.N Thanda,0,0,2,1,0,0,0,3,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Bhadru Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Bhemala Thanda,0,0,1,0,1,0,0,2,0,1,0,1
2023-12-01,Khammam,Enkuru Mandal,Bhikya Thanda,0,0,1,0,0,0,1,2,0,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Burda Raghavapuram,2,0,9,5,3,2,7,9,2,1,1,1
2023-12-01,Khammam,Enkuru Mandal,Colony Nacharam,0,0,2,0,1,0,1,6,0,1,1,1
2023-12-01,Khammam,Enkuru Mandal,Enkoor-Ii,0,0,1,0,0,0,0,11,0,1,0,1
2023-12-01,Khammam,Enkuru Mandal,Enkuru,1,0,1,1,2,1,1,7,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Enkuru,0,0,1,0,2,1,1,7,1,0,1,0
2023-12-01,Khammam,Enkuru Mandal,G.Nachram,1,0,1,1,1,1,3,4,0,1,0,1
2023-12-01,Khammam,Enkuru Mandal,Garaloddu,0,0,1,0,1,0,0,9,0,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Garaloddu-I,1,0,1,1,1,1,0,5,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Harijanwada,1,0,3,2,2,2,0,2,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Himamnagar,0,0,1,0,1,0,2,10,0,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Indira Nagar,1,0,1,1,0,1,6,9,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Jangala Bazar Enkoor,1,0,1,2,1,0,0,8,1,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Jannaram,2,0,6,4,3,5,3,21,4,1,2,0
2023-12-01,Khammam,Enkuru Mandal,K.R.P Thanda,0,0,3,0,2,0,2,5,0,1,2,1
2023-12-01,Khammam,Enkuru Mandal,Kesupalle,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Kesupalli,1,0,1,1,1,1,0,5,0,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Lachagudem,0,0,2,2,1,1,1,3,0,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Marskunta,0,0,1,0,2,0,1,1,2,1,0,0
2023-12-01,Khammam,Enkuru Mandal,Medepalle,2,0,4,3,1,1,1,8,1,2,0,2
2023-12-01,Khammam,Enkuru Mandal,Mulapochram,1,0,1,1,1,2,4,0,2,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Muniya Thanda,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Nacharam,0,0,0,0,1,0,1,10,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Nukulampadu,0,0,2,1,1,0,0,5,1,0,2,0
2023-12-01,Khammam,Enkuru Mandal,Ontigudisa,2,0,2,2,2,0,0,5,2,1,0,1
2023-12-01,Khammam,Enkuru Mandal,P.P Thanda,1,0,1,1,1,0,0,1,1,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Raimadaram,0,0,1,0,0,0,4,3,1,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Rajlingala,1,0,2,1,1,2,1,5,0,2,0,2
2023-12-01,Khammam,Enkuru Mandal,Rajulupalem,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Rangapuram,0,0,2,2,1,2,3,2,0,1,0,0
2023-12-01,Khammam,Enkuru Mandal,Repallewada-1,0,0,0,0,0,2,0,6,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Repallewada-2,1,0,1,1,0,1,0,4,0,1,0,1
2023-12-01,Khammam,Enkuru Mandal,Sriramgiri,0,0,4,3,4,0,2,4,1,1,1,1
2023-12-01,Khammam,Enkuru Mandal,Srirampuram Thanda,1,0,1,1,0,0,2,3,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Surayathanda,0,0,0,0,2,3,0,2,0,0,0,0
2023-12-01,Khammam,Enkuru Mandal,T.Lpeta-Ii,1,0,1,1,0,1,2,3,1,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Thimmaraopeta,0,0,2,1,0,3,1,14,2,0,0,0
2023-12-01,Khammam,Enkuru Mandal,Thuthaka Lingampeta,0,0,2,1,1,1,0,8,1,0,1,0
2023-12-01,Khammam,Enkuru Mandal,Yeerabodu Thanda,1,0,5,3,0,4,2,10,0,3,0,2
2023-12-01,Khammam,Kallur Mandal,Adavibodimalli,0,0,1,0,0,0,3,3,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Balajinagar,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Bathulapalle,0,0,4,2,5,0,0,7,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Chandrupatla,4,0,6,3,2,12,3,26,2,1,3,0
2023-12-01,Khammam,Kallur Mandal,Chennuru,1,0,10,4,9,4,6,40,6,3,1,3
2023-12-01,Khammam,Kallur Mandal,Chethannagar,1,0,1,1,0,1,2,4,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Chinna Korukondi,3,0,6,5,5,3,4,20,1,1,1,1
2023-12-01,Khammam,Kallur Mandal,D.Banjar,1,0,1,1,2,1,1,0,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Ghaniya Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Gokavaram,0,0,2,1,0,1,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Gopala Devaboinapalle,0,0,4,0,3,2,4,9,1,0,4,0
2023-12-01,Khammam,Kallur Mandal,Hanuma Thanda,0,0,0,0,0,2,1,3,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Kallur,6,0,20,11,10,11,20,49,7,3,1,3
2023-12-01,Khammam,Kallur Mandal,Kappalabandham,0,0,1,0,1,5,2,6,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Khankhanpet,1,0,3,2,3,5,5,15,2,0,0,0
2023-12-01,Khammam,Kallur Mandal,Kistaibanjar,0,0,1,0,1,1,3,2,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Kistaram,1,0,1,0,3,1,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Korlagudem,0,0,5,2,0,2,1,9,2,0,0,0
2023-12-01,Khammam,Kallur Mandal,Lakshmipuram,1,0,1,1,0,0,0,3,0,0,1,0
2023-12-01,Khammam,Kallur Mandal,Laxma Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Lingala,2,0,2,3,3,3,2,4,1,0,0,0
2023-12-01,Khammam,Kallur Mandal,Lokaram East,1,0,1,1,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Lokavaram,0,0,2,1,2,2,0,7,1,0,0,0
2023-12-01,Khammam,Kallur Mandal,M.V.Puram,0,0,1,0,1,1,1,5,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Marlapadu,1,0,5,3,3,1,2,16,1,0,2,0
2023-12-01,Khammam,Kallur Mandal,Mucharam,1,0,7,4,2,1,3,6,2,1,0,1
2023-12-01,Khammam,Kallur Mandal,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Narayanapuram,2,0,2,2,3,1,4,7,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Obulraobanjar,1,0,4,2,3,0,1,4,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Payapur,0,0,0,0,0,1,0,8,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Peddakorukondi,3,0,4,3,2,6,8,18,2,2,2,2
2023-12-01,Khammam,Kallur Mandal,Peruvancha,3,0,5,3,2,1,3,9,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Pocharam,0,0,2,0,0,2,1,7,0,1,1,1
2023-12-01,Khammam,Kallur Mandal,Pocharam,0,0,1,0,0,0,1,2,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Pullaiahbanjar,2,0,2,2,1,0,3,6,1,1,0,1
2023-12-01,Khammam,Kallur Mandal,R.N.Banjar,1,0,5,3,2,1,1,10,2,0,0,0
2023-12-01,Khammam,Kallur Mandal,Raghunadhagudem,0,0,0,0,0,3,2,3,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Ramakrishnapuram,0,0,2,1,2,0,0,1,1,0,0,0
2023-12-01,Khammam,Kallur Mandal,Ravikampadu,1,0,5,3,1,2,5,14,1,0,0,0
2023-12-01,Khammam,Kallur Mandal,Sandhya Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Sugarfactory,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,T.Venkatapuram,0,0,4,2,3,2,3,6,4,0,0,0
2023-12-01,Khammam,Kallur Mandal,Talluru,1,0,1,1,1,1,0,9,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Telagaram,0,0,0,0,0,1,0,3,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,V.N.Puram,1,0,1,1,1,1,3,3,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Vennavalle,2,0,2,2,1,2,2,7,2,0,0,0
2023-12-01,Khammam,Kallur Mandal,Yagna Narayanapuram,0,0,1,0,0,1,2,6,0,1,0,1
2023-12-01,Khammam,Kallur Mandal,Yerrabanjar,1,0,1,1,1,2,2,8,1,1,0,1
2023-12-01,Khammam,Kallur Mandal,Yerraboinapalli New,2,0,2,1,0,2,4,9,0,0,0,0
2023-12-01,Khammam,Kallur Mandal,Yerraboinapalli Old,5,0,5,4,6,2,3,9,2,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Abbaspuram,0,0,0,0,1,0,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Bajjuthanda,0,0,0,0,0,2,2,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Bandipadu,0,0,0,0,1,0,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Bandipadu Colony,1,0,1,1,2,0,6,17,2,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Banglabeeduthanda,1,0,9,5,2,4,2,9,1,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Barlagudem,1,0,3,2,6,7,4,10,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Baxathanda,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Dharavoth Thanda,0,0,0,0,0,1,0,2,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,G.Banjara,1,0,3,1,0,1,2,6,0,3,0,2
2023-12-01,Khammam,Kamepalle Mandal,Gopalapuramthanda,0,0,0,0,0,1,1,6,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Govindrala Ii,0,0,2,2,0,1,2,11,0,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Gopalapuram,2,0,3,2,0,1,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Govindrala,3,0,5,4,4,2,2,20,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,H.Puram,0,0,0,0,0,0,1,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Harijanawada,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Joggudem,1,0,2,1,2,2,0,6,0,1,1,1
2023-12-01,Khammam,Kamepalle Mandal,Jasthipalli,0,0,2,1,3,5,5,12,0,1,1,1
2023-12-01,Khammam,Kamepalle Mandal,K.S.Banjara I,0,0,2,1,1,1,3,3,1,2,0,2
2023-12-01,Khammam,Kamepalle Mandal,K.S.Banjara Ii,0,0,1,0,1,0,0,4,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Kavalya Thanda,0,0,0,0,0,1,0,2,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Korrathanda,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Kothathanda,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Kamepalle,1,0,1,1,0,0,3,3,2,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Kamepalli,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Komminepalle,0,0,1,0,0,3,1,9,0,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Koulya Thanda,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Lachya Thanda,0,0,0,0,0,0,0,5,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Lalya Thanda,1,0,1,1,0,1,1,10,0,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Lingala,1,0,1,0,2,2,2,6,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Maloth Thanda,0,0,0,0,1,0,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Mangalithanda,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Marrigudem,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Ms Banjara,0,0,2,1,2,1,4,3,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Ms Banjara,0,0,1,0,1,1,2,8,0,0,1,0
2023-12-01,Khammam,Kamepalle Mandal,Maddulapalle,2,0,4,4,4,3,3,18,0,2,0,2
2023-12-01,Khammam,Kamepalle Mandal,Mucherla,3,0,5,4,3,3,11,19,1,3,0,3
2023-12-01,Khammam,Kamepalle Mandal,Narayana Puram,0,0,0,0,0,1,0,0,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Nemili Purithanda,1,0,3,2,0,2,0,6,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Oddugudem,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Pathalingala,1,0,1,1,1,2,1,5,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Pinjaramadugu,1,0,1,1,0,0,2,5,0,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Ponnekal,1,0,1,1,1,0,0,4,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,R N.Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,R.K Puram,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,R.K.Puram Thanda,0,0,7,3,1,0,1,6,3,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Raigudem,0,0,1,0,0,1,3,2,0,1,0,0
2023-12-01,Khammam,Kamepalle Mandal,Repallewada,0,0,2,1,0,0,3,0,1,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Repallewada,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Rukkithanda,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Shathanigudem,0,0,2,1,1,1,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Sr Thanda,0,0,1,0,0,0,0,1,0,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Sukkithanda,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Sukkithanda,0,0,0,0,1,0,0,2,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Surya Thanda,1,0,1,1,0,2,0,1,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Tekulapally,0,0,2,0,1,0,1,1,1,1,0,1
2023-12-01,Khammam,Kamepalle Mandal,Tekulathanda,0,0,0,0,1,0,1,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Thallagudem,0,0,0,0,0,1,0,3,0,0,0,0
2023-12-01,Khammam,Kamepalle Mandal,Vootkur Stcolony,0,0,1,0,1,3,0,6,0,0,1,0
2023-12-01,Khammam,Kamepalle Mandal,Vootukur,0,0,2,0,0,1,2,8,1,1,1,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Arekodu,0,0,0,0,0,1,1,8,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Arekodu Thanda,3,0,3,3,2,1,2,8,1,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Arempala,1,0,1,1,4,3,5,12,0,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Barugudem,1,0,1,1,0,1,2,5,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,China Thanda,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,China Venkatagiri,0,0,0,0,1,1,2,2,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Chinthapalli,2,0,2,2,2,1,2,5,1,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Danavaigudem,0,0,0,0,2,1,1,5,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Edulapuram(Part),1,0,5,3,1,0,1,14,1,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Gollagudem,2,0,2,0,2,3,2,5,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Gollapadu,2,0,2,2,1,1,3,12,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Gudimalla,2,0,4,3,6,3,3,20,4,2,0,2
2023-12-01,Khammam,Khammam (Rural) Mandal,Gudurupadu,2,0,2,2,0,2,0,11,0,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Gundala Thanda,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Gurralapadu,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Gurralapadu,0,0,4,2,3,5,5,6,2,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Indiramma Colony,1,0,1,1,1,0,2,7,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Jalagam Nagar,5,0,5,5,11,5,3,16,2,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Jangala Colony,1,0,1,1,3,0,0,4,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,K.N. Puram,3,0,3,3,2,4,4,5,3,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Kachirajugudem,2,0,5,2,3,3,0,8,2,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Kaikondaigudem,2,0,2,2,1,2,1,12,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Kasna Thanda,1,0,1,1,1,6,2,13,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Kondapuram,0,0,1,1,2,3,0,1,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Kothuru,0,0,1,0,0,0,0,1,0,1,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,M. V Palem,0,0,0,0,2,1,1,8,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Maddivarigudem,0,0,2,1,3,2,1,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Maddulapalle,0,0,0,0,1,1,1,7,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Maddulapalle,0,0,2,1,2,1,0,8,1,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Mallemadugu,5,0,5,5,7,8,5,25,2,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Mangalagudem,0,0,2,0,4,5,4,15,0,2,0,2
2023-12-01,Khammam,Khammam (Rural) Mandal,Muthagudem,3,0,5,3,3,9,13,25,2,2,0,2
2023-12-01,Khammam,Khammam (Rural) Mandal,Nan,0,0,0,0,1,0,0,3,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Nan,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Nadimi Thanda,1,0,2,1,1,0,0,4,0,0,2,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Naidupeta,2,0,4,1,2,2,7,17,3,3,1,4
2023-12-01,Khammam,Khammam (Rural) Mandal,Nandyathanda,0,0,0,0,1,1,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Narasimhapuram,1,0,3,2,2,0,0,0,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Narsimhapuram,0,0,0,0,0,1,0,0,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Pallegudem,2,0,4,2,2,1,2,11,3,2,0,2
2023-12-01,Khammam,Khammam (Rural) Mandal,Peda Venkatagiri,0,0,0,1,1,1,2,3,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Pedda Thanda,2,0,7,4,9,1,4,29,3,0,1,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Pittalavarigudem,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Polepalle,1,0,3,3,1,3,2,6,0,1,1,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Polisettigudem,2,0,2,3,1,1,1,0,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Ponnekal,2,0,4,3,3,0,1,13,1,0,2,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Rajiv Gruhakalpa,1,0,3,2,4,2,2,13,3,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Reddypally,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Regula Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Sc Bc Colony,0,0,2,1,2,0,0,4,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Sn Puram,1,0,3,2,3,3,6,10,0,2,0,2
2023-12-01,Khammam,Khammam (Rural) Mandal,Saiprabhath Nagar,1,0,3,1,4,4,1,23,0,0,2,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Seetharampuram,1,0,1,1,2,1,1,0,1,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Tallampadu,1,0,9,5,6,3,6,22,3,1,1,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Tallese Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Tanagampadu,1,0,5,3,1,0,2,8,3,1,0,1
2023-12-01,Khammam,Khammam (Rural) Mandal,Teldarupalle,0,0,5,1,7,1,4,25,1,4,1,4
2023-12-01,Khammam,Khammam (Rural) Mandal,Teldarupalle,0,0,0,0,0,1,1,2,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Thirthala,1,0,1,0,3,0,2,6,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Valya Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Venkatayapalem,2,0,2,1,1,6,6,9,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Voota Vagu Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Rural) Mandal,Warangal X Road,1,0,2,1,1,1,4,18,1,1,1,1
2023-12-01,Khammam,Khammam (Urban) Mandal,Adithya Theatre Jammibanda Area,0,0,5,2,4,2,4,6,2,0,1,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Bank Colony,5,0,5,5,6,1,7,9,1,0,0,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Bokkalagadda Area,4,0,7,2,7,5,9,27,3,3,0,2
2023-12-01,Khammam,Khammam (Urban) Mandal,Bonakal Road,0,0,2,1,1,1,8,29,1,2,0,2
2023-12-01,Khammam,Khammam (Urban) Mandal,Burhanpuram,6,0,15,8,5,5,20,47,6,3,6,3
2023-12-01,Khammam,Khammam (Urban) Mandal,Burhanpuram Mandalavada Area,1,0,6,3,2,1,1,6,0,0,1,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Danawaigudem Colony,0,0,6,1,2,6,6,24,4,5,1,5
2023-12-01,Khammam,Khammam (Urban) Mandal,Danawaigudem Filter Bed Area,4,0,13,7,8,12,15,35,10,1,4,1
2023-12-01,Khammam,Khammam (Urban) Mandal,Dhamslapuram,1,0,3,2,1,0,0,15,0,0,1,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Dwarakanagar,4,0,4,4,1,1,1,16,0,1,0,1
2023-12-01,Khammam,Khammam (Urban) Mandal,"Gandhinagar, Khammam",5,0,8,5,8,4,3,32,2,2,1,2
2023-12-01,Khammam,Khammam (Urban) Mandal,Grain Market Area,3,0,5,3,2,1,7,12,0,2,1,2
2023-12-01,Khammam,Khammam (Urban) Mandal,In Side Fort(Khilla Area),10,0,14,12,8,11,22,26,7,1,1,1
2023-12-01,Khammam,Khammam (Urban) Mandal,Jammibanda  Area,0,0,0,0,0,1,2,4,1,0,0,0
2023-12-01,Khammam,Khammam (Urban) Mandal,"Kaikondaigudem, Khammam",0,0,2,1,1,2,7,10,2,2,0,2
2023-12-01,Khammam,Khammam (Urban) Mandal,Kavirajnagar,0,0,5,1,1,1,5,21,2,1,3,1
2023-12-01,Khammam,Khammam (Urban) Mandal,Mamatha Genereal Hospital Area,6,0,10,5,5,9,13,48,5,2,3,2
2023-12-01,Khammam,Khammam (Urban) Mandal,"Mamillagudem, Khammam",5,0,14,7,9,10,16,59,5,0,6,0
2023-12-01,Khammam,Khammam (Urban) Mandal,"Medarabazar, Khammam",1,0,1,0,0,4,4,1,0,1,0,1
2023-12-01,Khammam,Khammam (Urban) Mandal,Mothinagar Khammam,2,0,4,3,1,0,0,14,0,0,0,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Nan,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Khammam,Khammam (Urban) Mandal,Nan,5,0,5,5,1,2,5,13,1,1,1,1
2023-12-01,Khammam,Khammam (Urban) Mandal,"Naya Bazar High School, Khammam",5,0,6,5,3,3,8,11,2,2,0,2
2023-12-01,Khammam,Khammam (Urban) Mandal,"Nehru Nagar, Khammam",2,0,2,1,4,2,3,20,2,0,1,0
2023-12-01,Khammam,Khammam (Urban) Mandal,"Nizampeta Area, Khammam",6,0,8,7,6,5,7,21,2,1,0,1
2023-12-01,Khammam,Khammam (Urban) Mandal,"Police Colony, Khamam",0,0,2,0,1,6,2,13,1,0,0,0
